RA,DEC,Teff,logg,FeH,lmjd,planid,spid,fiberid,obsid,uid,rv,snru,snrg,mag_ps_g
186.9215198,52.5171726,4465.06,1.019,-1.605,60731,LN123002N513208VB01,15,10,1316215010,L14650526009765,-75.03,22.64,140.47,-999.0
186.9215743,52.1777368,4990.48,2.864,-0.75,60731,LN123002N513208VB01,15,149,1316215149,L14654037119008,-16.43,10.71,75.74,15.6418
184.103649,52.767902,4944.83,2.262,-0.72,60731,LN123002N513208VB01,16,86,1316216086,G14647208468827,-17.77,30.02,153.12,-999.0
212.0286081,56.5485699,5489.22,2.907,-1.029,60731,LN141101N583256BM01,1,129,1316301129,L14670733716523,-190.81,15.64,53.32,-999.0
210.8940425,56.4659266,5109.64,2.392,-1.51,60731,LN141101N583256BM01,2,102,1316302102,G14671416862862,-344.86,7.24,29.06,20.7928
210.3883076,56.8046427,5137.08,2.88,-1.398,60731,LN141101N583256BM01,2,190,1316302190,L14671575980872,-81.24,9.97,39.6,-999.0
211.1335491,56.9977319,5222.38,2.785,-1.698,60731,LN141101N583256BM01,2,244,1316302244,G14671554748031,-21.85,8.35,29.18,-999.0
210.1389706,58.1734444,5211.78,2.814,-1.569,60731,LN141101N583256BM01,3,68,1316303068,L14670866174413,-68.18,11.26,43.49,16.5043
211.6986077,58.2383129,5227.55,2.96,-1.657,60731,LN141101N583256BM01,3,71,1316303071,L14669977684699,-229.77,13.67,52.19,-999.0
210.4535873,58.7780401,5118.08,2.818,-0.964,60731,LN141101N583256BM01,3,187,1316303187,L14661419571995,-84.79,13.73,62.14,-999.0
211.0583015,57.6052209,4999.53,2.277,-1.461,60731,LN141101N583256BM01,5,161,1316305161,L14670981838453,55.09,19.85,110.45,14.9873
214.727032,58.2946397,5038.41,2.449,-0.993,60731,LN141101N583256BM01,8,80,1316308080,L14670353832415,-6.16,14.88,80.06,15.3781
209.906044,57.8557124,4640.7,1.556,-1.446,60731,LN141101N583256BM01,10,49,1316310049,L14671052316433,-271.41,5.86,43.39,16.3335
212.8979373,60.4801353,5233.74,2.998,-1.613,60731,LN141101N583256BM01,11,65,1316311065,L14661394477444,-288.23,10.95,46.66,-999.0
215.4018812,59.7038119,4943.35,2.23,-1.672,60731,LN141101N583256BM01,12,162,1316312162,L14660982153122,-126.39,10.11,63.76,15.156
209.6850146,59.0488752,5163.54,2.82,-1.305,60731,LN141101N583256BM01,14,112,1316314112,G14661986702965,-109.96,17.06,59.9,-999.0
210.9984939,59.4524801,5434.93,2.894,-1.163,60731,LN141101N583256BM01,15,86,1316315086,L14661567740194,-228.68,6.63,43.6,15.9289
212.489594,59.3436138,4751.35,1.664,-1.616,60731,LN141101N583256BM01,15,127,1316315127,L14661777087117,-187.82,10.02,70.56,14.9736
212.4460449,59.4398879,4632.61,1.508,-1.372,60731,LN141101N583256BM01,15,138,1316315138,L14661696880125,-113.03,7.25,69.09,15.2837
96.3916196,29.4345145,4633.99,1.829,-0.701,60732,LN061622N285107VB01,13,108,1316413108,G16141601231816,75.73,9.08,68.13,14.1414
120.743673,15.1038627,5145.65,2.906,-0.73,60732,LN080047N171831BM01,1,158,1316501158,L16041986244664,90.77,8.56,33.35,16.2933
119.9322356,15.0398535,5245.39,2.924,-1.524,60732,LN080047N171831BM01,1,221,1316501221,L16042077368399,225.01,6.16,19.21,17.083
119.0880409,15.0776865,5174.78,2.754,-1.613,60732,LN080047N171831BM01,2,108,1316502108,G16042436142923,-104.08,17.62,50.71,-999.0
119.2395762,15.5858563,4569.26,1.036,-1.797,60732,LN080047N171831BM01,2,234,1316502234,L16045785800780,221.49,17.02,57.62,-999.0
118.9777859,16.5223699,4924.37,2.564,-0.723,60732,LN080047N171831BM01,3,70,1316503070,L16045932596603,85.35,10.06,51.05,-999.0
118.7235452,17.032773,5115.46,2.749,-1.612,60732,LN080047N171831BM01,3,170,1316503170,L16045134438648,190.77,8.56,26.45,17.0443
119.0878447,17.4797415,4823.04,2.267,-0.737,60732,LN080047N171831BM01,3,176,1316503176,G16043062667316,57.97,8.33,48.16,-999.0
119.8099619,16.7707062,5044.06,2.508,-1.525,60732,LN080047N171831BM01,3,224,1316503224,L16043585161581,-115.8,8.6,31.48,17.0844
